,0,1,2,3,4,5,6,y_step_1,y_step_2,y_step_3
2019-09-02,-0.015432618275991329,-0.02546154377104498,0.0,0.4378248810498917,0.266,0.49906860268853176,-0.8665624788845386,399.0,399.0,550.0
2019-09-03,0.003851195550927593,-0.018133657577563633,0.009342058679092293,0.45621752445458696,0.266,0.49533725523256594,-0.8687007560596847,399.0,550.0,550.0
2019-09-04,0.07852057672629054,0.09600278109130246,0.1307888215072921,0.5182926959458882,0.36666666666666664,0.491596746423361,-0.8708229664552755,550.0,550.0,550.0
2019-09-05,0.12297137397732484,0.047390326706036434,0.08719254767152808,0.5676729450871107,0.36666666666666664,0.4878471454423123,-0.8729290708206409,550.0,550.0,550.0
2019-09-06,0.12257171471231644,0.03803757069370543,0.07785048899243578,0.5682727051980692,0.36666666666666664,0.4840885216389761,-0.8750190302029954,550.0,550.0,550.0
2019-09-07,0.10154974972186814,-0.038005079438466635,0.0,0.55547782282963,0.36666666666666664,0.4803209445297888,-0.8770928059481571,550.0,550.0,550.0
2019-09-08,0.124959179720666,0.047177182514580494,0.08719254767152808,0.5696721454571616,0.36666666666666664,0.4765444837967781,-0.8791503597012642,550.0,550.0,550.0
2019-09-09,0.1234240053639815,-0.0027681261419932987,0.03736823471636917,0.5734706261603151,0.36666666666666664,0.47275920928627757,-0.881191653407483,550.0,550.0,550.0
2019-09-10,0.11043351098029001,-0.017034558842188803,0.021798136917882016,0.5620751840509683,0.36666666666666664,0.46896519100763207,-0.8832166493127126,550.0,550.0,550.0
2019-09-11,0.08614425521071985,-0.0363532119546558,0.0,0.53998401996148,0.36666666666666664,0.465162499131904,-0.8852253099642833,550.0,550.0,550.0
2019-09-12,0.0680552229459197,-0.0344135998123643,0.0,0.5217912965936193,0.36666666666666664,0.4613512039905766,-0.887217598211648,550.0,550.0,550.0
2019-09-13,0.03837135655016463,-0.028098851603012794,0.003114019559697431,0.4916033710052261,0.36666666666666664,0.4575313760742512,-0.8891934772070711,550.0,550.0,550.0
2019-09-14,0.04345075177707455,0.018334554961918784,0.049824312955158906,0.49170333102370023,0.36666666666666664,0.45370308603134407,-0.8911529104063088,550.0,550.0,550.0
2019-09-15,0.027835986110286957,-0.026969187388278117,0.003114019559697431,0.48100760904378603,0.36666666666666664,0.4498664046667814,-0.8930958615692851,550.0,550.0,550.0
2019-09-16,0.004942390593566362,-0.02764627173350173,0.0,0.45831668484322563,0.36666666666666664,0.4460214029406872,-0.8950222947607624,550.0,550.0,550.0
2019-09-17,-0.012283860438206996,-0.019535432173761698,0.006228039119394862,0.44032388151242685,0.36666666666666664,0.44216815196707204,-0.8969321743510065,550.0,550.0,550.0
2019-09-18,-0.02040213263451377,-0.02492868329238694,0.0,0.432826880124594,0.36666666666666664,0.43830672301251905,-0.8988254650164441,550.0,550.0,399.0
2019-09-19,-0.03030733188365698,-0.020734719788061472,0.003114019559697431,0.4225309982185763,0.36666666666666664,0.4344371874948635,-0.9007021317403178,550.0,399.0,399.0
2019-09-20,-0.05323421664773446,-0.021408234664922386,0.0,0.39980659394791473,0.266,0.4305596169818732,-0.9025621398133331,399.0,399.0,399.0
2019-09-21,-0.050312561304740745,-0.021721511688032612,0.0,0.4027449969897816,0.266,0.42667408318992467,-0.9044054548343001,399.0,399.0,399.0
2019-09-22,-0.05034343675038095,-0.021718201041648344,0.0,0.40271394455794507,0.266,0.4227806579826771,-0.9062320427107698,399.0,399.0,399.0
2019-09-23,-0.05434992368259044,-0.021288602012364304,0.0,0.3986844913861205,0.266,0.41887941336974316,-0.9080418696596649,399.0,399.0,399.0
2019-09-24,-0.020057436447325546,0.048483765290318726,0.0730307772561294,0.42534276389517345,0.266,0.41497042150535585,-0.9098349022079046,399.0,399.0,370.0
2019-09-25,-0.012680413472087307,0.012564779432526227,0.038103014220589246,0.43650723353607646,0.266,0.41105375468703553,-0.9116111071930236,399.0,370.0,370.0
2019-09-26,-0.008741692887340986,-0.019792078913120424,0.006350502370098208,0.4438732224737123,0.24666666666666665,0.4071294853542518,-0.9133704517637857,370.0,370.0,370.0
2019-09-27,0.01265537603505903,-0.025279850711591608,0.003175251185049104,0.4657334140944158,0.24666666666666665,0.4031976860870854,-0.9151129033807905,370.0,370.0,370.0
2019-09-28,0.016857925277360238,-0.028923925253947675,0.0,0.47030052251398047,0.24666666666666665,0.3992584296048829,-0.9168384298170767,370.0,370.0,370.0
2019-09-29,0.025208072569253483,-0.029819277025130868,0.0,0.4786985350521036,0.24666666666666665,0.3953117887649151,-0.9185469991587165,370.0,370.0,370.0
2019-09-30,0.0843496065889111,0.11073803865673432,0.1460615545122588,0.5225175073284163,0.24666666666666665,0.3913578365610266,-0.9202385798054072,370.0,370.0,370.0
2019-10-01,0.1052660199101391,-0.019242844353196578,0.019051507110294626,0.5571725813179,0.24666666666666665,0.3873966461222874,-0.921913140471055,370.0,370.0,370.0
2019-10-02,0.10235282613668246,-0.018930474629204216,0.019051507110294626,0.5542426883495182,0.24666666666666665,0.38342829071163975,-0.9235706501843539,370.0,370.0,370.0
2019-10-03,0.11201883344499573,-0.039127636002620626,0.0,0.5660069181013796,0.24666666666666665,0.37945284372454435,-0.925211078289358,370.0,370.0,370.0
2019-10-04,0.1155660083375957,-0.03950798490088129,0.0,0.569574426335862,0.24666666666666665,0.3754703786876204,-0.9268343944460493,370.0,370.0,370.0
2019-10-05,0.11563452317932034,-0.03951533146409103,0.0,0.5696433339227269,0.24666666666666665,0.3714809692572888,-0.928440568630898,370.0,370.0,370.0
2019-10-06,0.14149149551481163,-0.007159889520529167,0.03492776303554014,0.5919033656175543,0.24666666666666665,0.36748468921840705,-0.9300295711374186,370.0,370.0,370.0
2019-10-07,0.1401221732190097,-0.04214104093587914,0.0,0.5942713536298925,0.24666666666666665,0.36348161248290595,-0.9316013725767189,370.0,370.0,370.0
2019-10-08,0.13804445940349896,-0.0387248037113985,0.003175251185049104,0.5918412607541086,0.24666666666666665,0.3594718130884234,-0.9331559438780431,370.0,370.0,550.0
2019-10-09,0.1337988342362894,-0.041463015440033474,0.0,0.5879117676006445,0.24666666666666665,0.3554553651969332,-0.9346932562893105,370.0,550.0,550.0
2019-10-10,0.12617995476197827,-0.011905001434104608,0.02857726066544193,0.5771849931890074,0.36666666666666664,0.3514323430933745,-0.9362132813776467,550.0,550.0,550.0
2019-10-11,0.17966316200905505,0.2059018947256511,0.2508448436188792,0.6071419463087295,0.36666666666666664,0.3474028211842774,-0.9377159910299093,550.0,550.0,550.0
2019-10-12,0.16519726169471272,-0.02247557106731099,0.022226758295343724,0.617106895727602,0.36666666666666664,0.3433668739963878,-0.9392013574532081,550.0,550.0,550.0
2019-10-13,0.14206748196547958,-0.023188912977084194,0.019051507110294623,0.5941849990583705,0.36666666666666664,0.33932457617528855,-0.9406693531754188,550.0,550.0,549.0
2019-10-14,0.137324905362463,-0.02587383865785821,0.01587625592524552,0.5897557058124221,0.36666666666666664,0.3352760024840175,-0.942119951045692,550.0,549.0,549.0
2019-10-15,0.18188767718688986,0.218437179408839,0.26354584835907563,0.6080173367670341,0.366,0.3312212278016865,-0.9435531242349544,549.0,549.0,549.0
2019-10-16,0.14604684967462783,-0.039582866935014976,0.003175251185049104,0.59988952283652,0.366,0.32716032712209575,-0.9449688462364054,549.0,549.0,549.0
2019-10-17,0.11884206817146058,-0.039859263252294413,0.0,0.572869265408599,0.366,0.3230933755523465,-0.9463670908660077,549.0,549.0,549.0
2019-10-18,0.11175448233693099,-0.039099290726238516,0.0,0.5657410516630534,0.366,0.31902044831145326,-0.9477478322629703,549.0,549.0,549.0
2019-10-19,0.10447112365644126,-0.02235106347650174,0.01587625592524552,0.5567135975660449,0.366,0.3149416207289515,-0.9491110448902285,549.0,549.0,549.0
2019-10-20,0.08465857333598477,-0.0361939084296449,0.0,0.5384898217664613,0.366,0.31085696824350384,-0.950456703534915,549.0,549.0,499.0
2019-10-21,0.05727669395300336,-0.026870957586978796,0.006350502370098208,0.5102700441166235,0.366,0.306766566401506,-0.9517847833088268,549.0,499.0,449.0
2019-10-22,0.032239823801308846,-0.02099290495111837,0.009525753555147311,0.4847491869661553,0.33266666666666667,0.30267049085568865,-0.9530952596488855,499.0,449.0,399.0
2019-10-23,0.04449599403243092,-0.009533273164326641,0.022226758295343728,0.4957137365698827,0.29933333333333334,0.2985688173637198,-0.9543881083175909,449.0,399.0,399.0
2019-10-24,0.026929062656461673,-0.02681035911474207,0.003175251185049104,0.4800889212515358,0.266,0.294461621786801,-0.9556633054034706,399.0,399.0,379.0
2019-10-25,0.03152917304743111,-0.030497062495389325,0.0,0.4850558697451106,0.266,0.29034898008826737,-0.9569208273215203,399.0,379.0,379.0
2019-10-26,0.03259159076076984,-0.030610981154320975,0.0,0.48612437751694415,0.25266666666666665,0.2862309683321798,-0.9581606508136423,379.0,379.0,379.0
2019-10-27,0.03047351928476271,-0.030383869106923114,0.0,0.4839941646966963,0.25266666666666665,0.2821076626819194,-0.9593827529490743,379.0,379.0,379.0
2019-10-28,0.0414376157827413,-0.01878569359568805,0.012701004740196416,0.49365923405991907,0.25266666666666665,0.27797913939877994,-0.9605871111248129,379.0,379.0,379.0
2019-10-29,0.043309630920992985,-0.025373327163611455,0.006350502370098208,0.4962229181961675,0.25266666666666665,0.27384547484055516,-0.9617737030660335,379.0,379.0,379.0
2019-10-30,0.03187715841631942,-0.030534375527781276,0.0,0.4854058498578979,0.25266666666666665,0.2697067454601281,-0.9629425068265008,379.0,379.0,379.0
2019-10-31,0.032374109852239485,-0.030587661575654353,0.0,0.4859056499504959,0.25266666666666665,0.26556302780405594,-0.9640935007889755,379.0,379.0,379.0
2019-11-01,0.018558859935651085,-0.02910630944499615,0.0,0.47201120737827296,0.25266666666666665,0.26141439851115644,-0.9652266636656129,379.0,379.0,379.0
2019-11-02,0.012595442705514584,-0.028466876870616203,0.0,0.4660136062680067,0.25266666666666665,0.25726093431108715,-0.9663419744983587,379.0,379.0,379.0
2019-11-03,0.00046982767096398573,-0.02716669730271677,0.0,0.45381848401052594,0.25266666666666665,0.25310271202292994,-0.9674394126593343,379.0,379.0,379.0
2019-11-04,0.004942390593566362,-0.02764627173350173,0.0,0.45831668484322563,0.25266666666666665,0.248939808553767,-0.9685189578512203,379.0,379.0,379.0
2019-11-05,-0.010264323343304326,-0.026015718668830432,0.0,0.44302280201202393,0.25266666666666665,0.24477230089726024,-0.9695805901076305,379.0,379.0,379.0
2019-11-06,-0.009568591333219701,-0.02609031913583092,0.0,0.44372252214145647,0.25266666666666665,0.24060026613222651,-0.9706242897934823,379.0,379.0,379.0
2019-11-07,-0.008276517600076212,-0.026228862860274253,0.0,0.4450220023819611,0.25266666666666665,0.23642378142121317,-0.9716500376053584,379.0,379.0,379.0
2019-11-08,-0.017619204593949195,-0.02522708516041314,0.0,0.43562576064255154,0.25266666666666665,0.23224292400907015,-0.9726578145718654,379.0,379.0,379.0
2019-11-09,-0.02527225670589742,-0.024406480023298666,0.0,0.4279288392177705,0.25266666666666665,0.22805777122152046,-0.9736476020539837,379.0,379.0,549.0
2019-11-10,0.10301703554508455,0.2588286778502037,0.2952983602095666,0.5252898972411231,0.25266666666666665,0.22386840046373127,-0.9746193817454126,379.0,549.0,549.0
2019-11-11,0.14127152238539492,-0.01352320783564622,0.02857726066544193,0.592363069657722,0.366,0.2196748892188814,-0.975573135672909,549.0,549.0,549.0
2019-11-12,0.09467314494099734,-0.030880824414187078,0.006350502370098208,0.5478808614232094,0.366,0.21547731504673012,-0.976508846196619,549.0,549.0,549.0
2019-11-13,0.0480777752249172,-0.032271500688186606,0.0,0.5016993328741819,0.366,0.21127575558217954,-0.9774264960104054,549.0,549.0,549.0
2019-11-14,0.02790756238615897,0.0018257934642254094,0.03175251185049104,0.4780088084886529,0.366,0.20707028853384213,-0.9783260681421667,549.0,549.0,549.0
2019-11-15,-0.023980182972640887,-0.024545023747754118,0.0,0.4292283194583888,0.366,0.20286099168260063,-0.9792075459541516,549.0,549.0,299.0
2019-11-16,-0.052107634241511686,-0.021529033438588887,0.0,0.4009396342215723,0.366,0.19864794288017112,-0.9800709131432666,549.0,299.0,299.0
2019-11-17,-0.0406777512170457,-0.022754612539487833,0.0,0.41243503634962053,0.19933333333333333,0.1944312200476622,-0.9809161537413774,299.0,299.0,299.0
2019-11-18,-0.010308317328698588,0.05701876524056518,0.0825565308112767,0.43412636036509866,0.19933333333333333,0.19021090117413567,-0.9817432521156044,299.0,299.0,299.0
2019-11-19,-0.0009216363493183029,-0.027017496368703667,0.0,0.4524190437515472,0.19933333333333333,0.1859870643151615,-0.9825521929686117,299.0,299.0,299.0
2019-11-20,0.0034328613198862396,-0.021097506026171404,0.006350502370098208,0.45611756443611284,0.19933333333333333,0.18175978759137534,-0.9833429613388902,299.0,299.0,299.0
2019-11-21,0.005240561454982756,-0.02767824336221103,0.0,0.458616564898648,0.19933333333333333,0.17752914918703522,-0.984115542601034,299.0,299.0,299.0
2019-11-22,0.007029586624159352,-0.027870073134539562,0.0,0.4604158452318643,0.19933333333333333,0.17329522734857222,-0.9848699224660111,299.0,299.0,299.0
2019-11-23,0.00981251466495001,-0.028168475002590003,0.0,0.4632147257500492,0.19933333333333333,0.1690581003831469,-0.9856060869814278,299.0,299.0,299.0
2019-11-24,0.015477761033444032,-0.028775935948236412,0.0,0.4689124468046657,0.19933333333333333,0.16481784665719793,-0.9863240225317866,299.0,299.0,299.0
2019-11-25,0.018956421084432358,-0.029148938283299466,0.0,0.4724110474523968,0.19933333333333333,0.16057454459499443,-0.9870237158387382,299.0,299.0,299.0
2019-11-26,0.02963153947194523,-0.027100134530521125,0.003175251185049104,0.48280688937677496,0.19933333333333333,0.15632827267718463,-0.9877051539613265,299.0,299.0,299.0
2019-11-27,0.023925935442841766,-0.029681798761945384,0.0,0.4774090483775808,0.19933333333333333,0.15207910943934563,-0.9883683242962289,299.0,299.0,299.0
2019-11-28,0.022932032571227706,-0.029575226666223472,0.0,0.4764094481926122,0.19933333333333333,0.14782713347053003,-0.9890132145779884,299.0,299.0,299.0
2019-11-29,0.024323496591509994,-0.02972442760023657,0.0,0.477808888451591,0.19933333333333333,0.14357242341181156,-0.9896398128792412,299.0,299.0,299.0
2019-11-30,0.021779706785606378,-0.026258214974254998,0.003175251185049104,0.47491004791493197,0.19933333333333333,0.13931505795483182,-0.990248107610937,299.0,299.0,299.0
2019-12-01,0.05083237651825519,0.02810873348486976,0.060329772515932974,0.4980008121896162,0.19933333333333333,0.13505511584034455,-0.9908380875225533,299.0,299.0,299.0
2019-12-02,0.07567393285389339,-0.006489449517466752,0.028577260665441938,0.5263894574447932,0.19933333333333333,0.13079267585675877,-0.9914097417023039,299.0,299.0,299.0
2019-12-03,0.10818658767115845,0.053893404170354556,0.09208228436642403,0.5522791022374349,0.19933333333333333,0.12652781683868294,-0.9919630595773397,299.0,299.0,299.0
2019-12-04,0.0986674313939387,-0.037696020360846426,0.0,0.552578982292971,0.19933333333333333,0.12226061766546598,-0.9924980309139453,299.0,299.0,299.0
2019-12-05,0.08753571923088911,-0.03650241288865678,0.0,0.5413834602203451,0.19933333333333333,0.11799115725973755,-0.993014645817728,299.0,299.0,299.0
2019-12-06,0.07968388654455023,-0.03566049333239065,0.0,0.5334866187585021,0.19933333333333333,0.11371951458594969,-0.9935128947338007,299.0,299.0,299.0
2019-12-07,0.0931636156673172,-0.024332058706856757,0.012701004740196416,0.5456817410160966,0.19933333333333333,0.10944576864891536,-0.9939927684469582,299.0,299.0,299.0
2019-12-08,0.13277935399060292,0.07041713888745835,0.11113379147671865,0.5749700264378816,0.19933333333333333,0.10516999849234916,-0.9944542580818483,299.0,299.0,299.0
2019-12-09,0.14085227854248933,-0.023058611738185266,0.019051507110294626,0.5929628297689078,0.19933333333333333,0.10089228319740266,-0.9948973551031358,299.0,299.0,299.0
2019-12-10,0.12590037007822116,-0.040616095783847395,0.0,0.5799680273631793,0.19933333333333333,0.0966127018812031,-0.9953220513156602,299.0,299.0,299.0
2019-12-11,0.10777795128704513,-0.03523752295579717,0.003415800517249795,0.5613754639214221,0.19933333333333333,0.09233133369539147,-0.9957283388645872,299.0,299.0,299.0
2019-12-12,0.12400503099106706,0.05234241482772351,0.09222661396574446,0.568172745179595,0.19933333333333333,0.08804825782465589,-0.9961162102355543,299.0,299.0,299.0
2019-12-13,0.12119564005473925,-0.03667624624813994,0.003415800517249795,0.5748700664194075,0.19933333333333333,0.08376355348526847,-0.9964856582548093,299.0,299.0,299.0
2019-12-14,0.10592292235721866,-0.038473996659669704,0.0,0.5598760636437419,0.19933333333333333,0.07947729992362142,-0.9968366760893435,299.0,299.0,299.0
2019-12-15,0.0936979170355293,-0.03716315988220051,0.0,0.547580981367787,0.19933333333333333,0.07518957641475879,-0.9971692572470178,299.0,299.0,299.0
2019-12-16,0.11095074755311125,0.06748369481530081,0.10588981603474365,0.5535785824779396,0.19933333333333333,0.07090046226091161,-0.9974833955766828,299.0,299.0,400.0
2019-12-17,0.16557817250805112,0.11659231447461967,0.16054262431074035,0.6026589515637397,0.19933333333333333,0.06661003679003243,-0.9977790852682925,299.0,400.0,400.0
2019-12-18,0.13318770898344717,-0.024220583072968135,0.017079002586248976,0.5854658283809613,0.26666666666666666,0.062318379354325076,-0.998056320853012,400.0,400.0,400.0
2019-12-19,0.10125157886033871,-0.037973107809745214,0.0,0.5551779427740939,0.26666666666666666,0.05802556932878059,-0.9983150972033183,400.0,400.0,400.0
2019-12-20,0.08494926388773123,-0.005306650896553989,0.030742204655248156,0.5354858191287803,0.26666666666666666,0.05373168610970602,-0.9985554095330955,400.0,400.0,400.0
2019-12-21,0.05980582911079957,-0.03352905141779485,0.0,0.5134946150576525,0.26666666666666666,0.049436809113257776,-0.9987772533977229,400.0,400.0,400.0
2019-12-22,0.024919838314568853,-0.029788370857679415,0.0,0.4784086485626631,0.26666666666666666,0.04514101777397193,-0.9989806246941579,400.0,400.0,400.0
2019-12-23,-0.00022590433934671465,-0.02709209683569204,0.0,0.453118763880866,0.26666666666666666,0.04084439154329635,-0.9991655196610109,400.0,400.0,400.0
2019-12-24,-0.019211757065493006,0.005862104735967734,0.03074220465524815,0.43072771973595536,0.26666666666666666,0.036547009888120416,-0.9993319348786156,400.0,400.0,350.0
2019-12-25,0.004295737912916171,0.20259357886004037,0.22885863465573633,0.4331267601800164,0.26666666666666666,0.03224895228930429,-0.9994798672690922,400.0,350.0,350.0
2019-12-26,0.1349014988839252,0.09583398185142736,0.1366320206899918,0.5743702663269232,0.23333333333333334,0.02795029824021032,-0.999609314096404,350.0,350.0,350.0
2019-12-27,0.12888207869328944,-0.04093581207103737,0.0,0.5829668279183124,0.23333333333333334,0.023651127245232276,-0.9997202729664083,350.0,350.0,350.0
2019-12-28,0.10234487201909155,-0.03809033711503689,0.0,0.5562775029775366,0.23333333333333334,0.019351518818324514,-0.9998127418269003,350.0,350.0,350.0
2019-12-29,0.08952352497445634,-0.03671555708013697,0.0,0.5433826605906233,0.23333333333333334,0.0150515524815331,-0.9998867189676517,350.0,350.0,350.0
2019-12-30,0.06388083088473373,-0.03396599701028863,0.0,0.517592975816342,0.23333333333333334,0.01075130776352193,-0.9999422030204416,350.0,350.0,350.0
2019-12-31,0.07859059338579738,-0.035543264027098974,0.0,0.5323870585550594,0.23333333333333334,0.0064508641981053955,-0.9999791929590823,350.0,350.0,350.0
2020-01-01,0.06079973198252668,-0.03363562351352889,0.0,0.5144942152427348,0.23333333333333334,0.0021503013227742672,-0.9999976880994382,350.0,350.0,350.0
2020-01-02,0.02621191204771235,-0.029926914582122748,0.0,0.4797081288031677,0.23333333333333334,-0.002150301322774022,-0.9999976880994382,350.0,350.0,299.0
2020-01-03,0.010905807823702865,-0.028285704307881684,0.0,0.4643142859534919,0.23333333333333334,-0.00645086419810515,-0.9999791929590823,350.0,299.0,299.0
2020-01-04,-0.01841432689117262,-0.025141827483842884,0.0,0.4348260804946449,0.19933333333333333,-0.010751307763521685,-0.9999422030204416,299.0,299.0,299.0
2020-01-05,-0.02656433043904091,-0.024267936298855337,0.0,0.42662935897726584,0.19933333333333333,-0.01505155248153241,-0.9998867189676517,299.0,299.0,299.0
2020-01-06,-0.0609533697994646,-0.020580541786600848,0.0,0.3920431925747607,0.19933333333333333,-0.019351518818324268,-0.9998127418269003,299.0,299.0,299.0
2020-01-07,-0.05807105147153515,-0.020889600864221057,0.0,0.39494203311141973,0.19933333333333333,-0.023651127245231586,-0.9997202729664083,299.0,299.0,299.0
2020-01-08,-0.04604482672412335,-0.022179123222550726,0.0,0.4070371953504264,0.19933333333333333,-0.027950298240209632,-0.9996093140964041,299.0,299.0,299.0
2020-01-09,-0.06383568812739406,-0.02027148270898064,0.0,0.3891443520381017,0.19933333333333333,-0.032248952289304494,-0.9994798672690922,299.0,299.0,299.0
2020-01-10,-0.0810302078076059,-0.018427785452853396,0.0,0.37185126883684916,0.19933333333333333,-0.03654700988812062,-0.9993319348786156,299.0,299.0,299.0
2020-01-11,-0.07814788947967645,-0.018736844530473605,0.0,0.37475010937350817,0.19933333333333333,-0.040844391543296554,-0.9991655196610109,299.0,299.0,299.0
2020-01-12,-0.08003630493599184,-0.018534357548575308,0.0,0.37285086902181774,0.19933333333333333,-0.045141017773971684,-0.9989806246941579,299.0,299.0,299.0
2020-01-13,-0.09494484801133309,-0.01693577611262543,0.0,0.3578568662461521,0.19933333333333333,-0.049436809113257534,-0.9987772533977229,299.0,299.0,299.0
2020-01-14,-0.09057475254518141,0.02382020605713036,0.040989606206997535,0.3578568662461521,0.19933333333333333,-0.05373168610970577,-0.9985554095330955,299.0,299.0,299.0
2020-01-15,-0.10687168247160611,-0.01565691096386553,0.0,0.3458616640256196,0.19933333333333333,-0.05802556932878035,-0.9983150972033183,299.0,299.0,299.0
2020-01-16,-0.12386742157754033,-0.013834528126877823,0.0,0.32876850086131526,0.19933333333333333,-0.062318379354324833,-0.998056320853012,299.0,299.0,299.0
2020-01-17,-0.14344730814976156,-0.011735057841003448,0.0,0.3090763772160017,0.19933333333333333,-0.06661003679003219,-0.9977790852682925,299.0,299.0,299.0
2020-01-18,-0.16213268213762055,-0.009731502441269097,0.0,0.29028389373706887,0.19933333333333333,-0.07090046226091137,-0.9974833955766829,299.0,299.0,299.0
2020-01-19,-0.17545098061817585,-0.008303436358496095,0.0,0.2768892512575576,0.19933333333333333,-0.07518957641475811,-0.9971692572470179,299.0,299.0,299.0
2020-01-20,-0.18598635105816658,-0.007173772143749291,0.0,0.2662934892960038,0.19933333333333333,-0.07947729992362072,-0.9968366760893436,299.0,299.0,249.0
2020-01-21,-0.19185037800116428,-0.006544996778939109,0.0,0.2603958482042117,0.19933333333333333,-0.08376355348526822,-0.9964856582548093,299.0,249.0,249.0
2020-01-22,-0.19542842833917837,-0.00616133723431841,0.0,0.25679728753812014,0.16599999999999998,-0.08804825782465565,-0.9961162102355543,249.0,249.0,230.0
2020-01-23,-0.20755404337384198,-0.004861157666406856,0.0,0.2446021652805257,0.16599999999999998,-0.09233133369539166,-0.9957283388645872,249.0,230.0,230.0
2020-01-24,-0.20238574844104196,-0.005415332564204426,0.0,0.2498000862427716,0.15333333333333332,-0.0966127018812033,-0.9953220513156602,230.0,230.0,230.0
2020-01-25,-0.19681989235957367,-0.00601213630029319,0.0,0.2553978472790277,0.15333333333333332,-0.10089228319740241,-0.9948973551031358,230.0,230.0,230.0
2020-01-26,-0.1887692790988442,-0.006875370275710973,0.0,0.2634946087779326,0.15333333333333332,-0.10516999849234893,-0.9944542580818483,230.0,230.0,230.0
2020-01-27,-0.1814143978485384,-0.007664003784091904,0.0,0.27089165014706396,0.15333333333333332,-0.10944576864891511,-0.9939927684469582,230.0,230.0,230.0
2020-01-28,-0.19314245173442082,-0.006406453054483656,0.0,0.25909636796359337,0.15333333333333332,-0.11371951458594944,-0.9935128947338007,230.0,230.0,230.0
2020-01-29,-0.20039794269770078,-0.005628476755660373,0.0,0.25179928661282247,0.15333333333333332,-0.11799115725973731,-0.993014645817728,230.0,230.0,230.0
2020-01-30,-0.20596379877905602,-0.005031673019583729,0.0,0.24620152557668007,0.15333333333333332,-0.12226061766546573,-0.9924980309139454,230.0,230.0,230.0
2020-01-31,-0.23349490832498104,-0.0020796259678492173,0.0,0.218512600450822,0.15333333333333332,-0.1265278168386827,-0.9919630595773397,230.0,230.0,230.0
2020-02-01,-0.22057417099298085,-0.003465063212343157,0.0,0.23150740285643678,0.15333333333333332,-0.13079267585675852,-0.9914097417023039,230.0,230.0,230.0
2020-02-02,-0.24959613484632692,-0.00035315801702577544,0.0,0.20231907745312583,0.15333333333333332,-0.13505511584034388,-0.9908380875225534,230.0,230.0,230.0
2020-02-03,-0.25218028231272693,-7.607056812699243e-05,0.0,0.19972011697200287,0.15333333333333332,-0.13931505795483115,-0.9902481076109371,230.0,230.0,230.0
2020-02-04,-0.23399185976078798,-0.0020263399199882677,0.0,0.2180128003583377,0.15333333333333332,-0.14357242341181176,-0.9896398128792412,230.0,230.0,230.0
2020-02-05,-0.2533729657587316,5.181594674657346e-05,0.0,0.19852059674997236,0.15333333333333332,-0.14782713347053023,-0.9890132145779884,230.0,230.0,219.0
2020-02-06,-0.2723565106080071,0.002087342975190229,0.0,0.17942823321561718,0.15333333333333332,-0.15207910943934583,-0.9883683242962289,230.0,219.0,219.0
2020-02-07,-0.280208343294459,0.002929262531468479,0.0,0.1715313917536605,0.146,-0.15632827267718483,-0.9877051539613265,219.0,219.0,219.0
2020-02-08,-0.27838670089112144,0.009604696921111862,0.00683160103449959,0.17263095195733058,0.146,-0.1605745445949942,-0.9870237158387382,219.0,219.0,219.0
2020-02-09,-0.28408456449400243,0.003344893704810593,0.0,0.1676329510320329,0.146,-0.16481784665719768,-0.9863240225317867,219.0,219.0,199.0
2020-02-10,-0.2885571274166049,0.0038244681355955623,0.0,0.1631347501993332,0.146,-0.16905810038314664,-0.9856060869814278,219.0,199.0,199.0
2020-02-11,-0.28825895655496236,0.0037924965068620196,0.0,0.16343463025498295,0.13266666666666665,-0.17329522734857197,-0.9848699224660111,199.0,199.0,199.0
2020-02-12,-0.28656932167315063,0.003611323944127499,0.0,0.16513395056949776,0.13266666666666665,-0.17752914918703497,-0.984115542601034,199.0,199.0,199.0
2020-02-13,-0.2927315194776778,0.004272070937659101,0.0,0.15893642942216957,0.13266666666666665,-0.1817597875913751,-0.9833429613388902,199.0,199.0,199.0
2020-02-14,-0.2888552982781343,0.003856439764316983,0.0,0.16283487014379716,0.13266666666666665,-0.1859870643151608,-0.9825521929686118,199.0,199.0,199.0
2020-02-15,-0.29163822631892494,0.004154841632367423,0.0,0.16003598962561227,0.13266666666666665,-0.190210901174135,-0.9817432521156045,199.0,199.0,199.0
2020-02-16,-0.2879725656358842,0.007197168779235535,0.003415800517249795,0.16335640067518398,0.13266666666666665,-0.19443122004766195,-0.9809161537413774,199.0,199.0,199.0
2020-02-17,-0.28845773712935296,0.0038138109260136706,0.0,0.16323471021792102,0.13266666666666665,-0.19864794288017087,-0.9800709131432666,199.0,199.0,199.0
2020-02-18,-0.2915388360316731,0.004144184422785535,0.0,0.16013594964420008,0.13266666666666665,-0.20286099168260083,-0.9792075459541515,199.0,199.0,299.0
2020-02-19,-0.2901473720112777,0.003994983488760314,0.0,0.16153538990329253,0.13266666666666665,-0.20707028853384232,-0.9783260681421666,199.0,299.0,299.0
2020-02-20,-0.29442115435960253,0.004453243500405744,0.0,0.15723710910754107,0.19933333333333333,-0.21127575558217973,-0.9774264960104054,299.0,299.0,299.0
2020-02-21,-0.29730424197986,0.015068527425768708,0.010247401551749385,0.15323870836732567,0.19933333333333333,-0.2154773150467299,-0.9765088461966192,299.0,299.0,299.0
