,Rainfall,LakeLevel,DayOfWeek,Month,AverageGate,FlowRate,IsWeekend
2022-01-03,0.0,279.07625,0,1,299.0,16.704840581021106,False
2022-01-04,0.0,279.07149999999996,1,1,299.0,16.656043527452077,False
2022-01-05,0.0,279.06537499999996,2,1,299.0,16.619481899275094,False
2022-01-06,3.4136125654450256,279.06325,3,1,299.0,16.582946586878705,False
2022-01-07,0.4267015706806282,279.0635,4,1,220.0,13.261112596252676,False
2022-01-08,0.0,279.06362499999994,5,1,220.0,13.28354119536965,True
2022-01-09,0.0,279.0567083333333,6,1,220.0,13.261112596252676,True
2022-01-10,0.0,279.0530416666666,0,1,220.0,13.249905278562771,False
2022-01-11,0.0,279.0519166666666,1,1,220.0,13.261112596252676,False
2022-01-12,0.0,279.04816666666665,2,1,220.0,13.238697960872864,False
2022-01-13,0.0,279.04879166666666,3,1,220.0,13.21629729545187,False
2022-01-14,0.0,279.044375,4,1,220.0,13.171537899420011,False
2022-01-15,0.0,279.040375,5,1,220.0,13.149179181299669,True
2022-01-16,0.0,279.03462499999995,6,1,220.0,13.11566909713355,True
2022-01-17,0.0,279.0238333333333,0,1,220.0,13.0598843209558,False
2022-01-18,0.0,279.02370833333333,1,1,220.0,13.037595640321156,False
2022-01-19,0.0,279.01416666666665,2,1,220.0,13.01532098606743,False
2022-01-20,0.0,279.00904166666663,3,1,220.0,12.970813781980722,False
2022-01-21,0.0,279.00291666666664,4,1,220.0,12.948581244810953,False
2022-01-22,0.0,279.00262499999997,5,1,220.0,12.904158331949418,True
2022-01-23,0.0,278.999625,6,1,220.0,12.881967968979348,True
2022-01-24,2.1335078534031413,278.9989166666666,0,1,220.0,12.859791676813837,False
2022-01-25,13.654450261780106,279.00241666666665,1,1,220.0,12.904158331949418,False
2022-01-26,3.8403141361256536,279.013875,2,1,220.0,13.037595640321156,False
2022-01-27,0.0,279.01058333333333,3,1,220.0,13.01532098606743,False
2022-01-28,0.0,279.0055,4,1,220.0,12.948581244810953,False
2022-01-29,0.0,279.00220833333333,5,1,220.0,12.904158331949418,True
2022-01-30,0.0,278.9982083333333,6,1,220.0,12.870879822896592,True
2022-01-31,0.0,278.99475,0,1,220.0,12.837629461838269,False
2022-02-01,0.0,278.9910833333333,1,2,220.0,12.793347289047665,False
2022-02-02,1.2801047120418847,278.986375,2,2,220.0,12.771227344052743,False
2022-02-03,0.4267015706806282,278.98229166666664,3,2,220.0,12.749121501888046,False
2022-02-04,0.0,278.9783333333333,4,2,220.0,12.727029768988546,False
2022-02-05,0.4267015706806282,278.9765,5,2,220.0,12.71599096039381,True
2022-02-06,17.494764397905758,278.9778333333333,6,2,199.0,12.038401435498468,True
2022-02-07,58.03141361256544,279.0242083333333,0,2,199.0,12.364560752053206,False
2022-02-08,0.4267015706806282,279.0446666666666,1,2,199.0,12.33179865728452,False
2022-02-09,1.2801047120418847,279.05174999999997,2,2,199.0,12.33179865728452,False
2022-02-10,1.2801047120418847,279.0614583333333,3,2,199.0,12.397351293859291,False
2022-02-11,7.680628272251308,279.0715833333333,4,2,199.0,12.44112413061141,False
2022-02-12,5.973821989528795,279.09573913043477,5,2,199.0,12.5727832407541,True
2022-02-13,2.986910994764398,279.1245882352941,6,2,199.0,12.793347289047665,True
2022-02-14,0.0,279.116,0,2,250.0,15.08725450819331,False
2022-02-15,0.0,279.1062083333333,1,2,250.0,14.993311194038668,False
2022-02-16,0.0,279.0991304347826,2,2,250.0,14.934704754723336,False
2022-02-17,0.0,279.09554166666663,3,2,250.0,14.887881851757223,False
2022-02-18,0.0,279.09166666666664,4,2,250.0,14.829431112021734,False
2022-02-19,0.8534031413612564,279.08649999999994,5,2,250.0,14.817749096498895,True
2022-02-20,0.4267015706806282,279.0838333333333,6,2,250.0,14.79439862699114,True
2022-02-21,32.85602094240837,279.09274999999997,0,2,250.0,14.887881851757223,False
2022-02-22,0.4267015706806282,279.0969583333333,1,2,250.0,14.887881851757223,False
2022-02-23,0.0,279.09520833333335,2,2,199.0,12.5727832407541,False
2022-02-24,0.0,279.0895,3,2,199.0,12.56179392779573,False
2022-02-25,0.0,279.085875,4,2,199.0,12.517865014494676,False
2022-02-26,0.0,279.0853333333333,5,2,199.0,12.495921820735642,True
2022-02-27,0.0,279.083875,6,2,199.0,12.484953769034757,True
2022-02-28,0.0,279.0785833333333,0,2,199.0,12.44112413061141,False
2022-03-01,0.0,279.0770416666666,1,3,199.0,12.419230608733937,False
2022-03-02,0.0,279.0875833333333,2,3,199.0,12.484953769034757,False
2022-03-03,0.0,279.0798333333333,3,3,199.0,12.44112413061141,False
2022-03-04,0.0,279.075625,4,3,199.0,12.375486192585496,False
2022-03-05,0.0,279.07241666666664,5,3,199.0,12.375486192585496,True
2022-03-06,0.0,279.0693333333333,6,3,199.0,12.342716984402717,True
2022-03-07,0.0,279.06491666666665,0,3,199.0,12.33179865728452,False
2022-03-08,0.0,279.0630833333333,1,3,199.0,12.288168055824077,False
2022-03-09,0.0,279.05924999999996,2,3,199.0,12.299072146164843,False
2022-03-10,0.0,279.05516666666665,3,3,199.0,12.288168055824077,False
2022-03-11,0.0,279.05075,4,3,199.0,12.222829020920836,False
2022-03-12,0.0,279.0435,5,3,199.0,12.222829020920836,True
2022-03-13,0.0,279.03729166666665,6,3,199.0,12.201077867238835,True
2022-03-14,0.0,279.0297894736842,0,3,199.0,12.135910073750331,False
2022-03-15,0.0,279.0258333333333,1,3,199.0,12.114216054154236,False
2022-03-16,0.0,279.01094736842106,2,3,199.0,12.04921982436712,False
2022-03-17,0.0,279.0046842105263,3,3,199.0,11.984352480101531,False
2022-03-18,0.0,279.00154166666664,4,3,199.0,11.951968991195894,False
2022-03-19,9.30057251908397,279.0004583333333,5,3,199.0,11.94117927749019,True
2022-03-20,12.237595419847327,279.01624999999996,6,3,199.0,11.984352480101531,True
2022-03-21,57.271946564885496,279.0469583333333,0,3,199.0,12.397528964130302,False
2022-03-22,7.3425572519083975,279.08229166666666,1,3,199.0,12.517865014494676,False
2022-03-23,62.656488549618324,279.11066666666665,2,3,500.0,24.43017719907396,False
2022-03-24,8.321564885496183,279.10904166666666,3,3,500.0,21.267129027628584,False
2022-03-25,1.4685114503816794,279.1015,4,3,249.0,14.981581791663244,False
2022-03-26,0.0,279.1005833333333,5,3,249.0,14.922995644210557,True
2022-03-27,0.0,279.095375,6,3,249.0,14.864490714503106,True
2022-03-28,0.0,279.088125,0,3,249.0,14.79439862699114,False
2022-03-29,1.9580152671755728,279.08774999999997,1,3,249.0,14.79439862699114,False
2022-03-30,0.0,279.0879583333333,2,3,249.0,14.79439862699114,False
2022-03-31,0.0,279.087,3,3,249.0,14.759400059891878,False
2022-04-01,0.0,279.08675,4,4,249.0,14.747738395129437,False
2022-04-02,0.0,279.08649999999994,5,4,249.0,14.724428644065473,True
2022-04-03,0.0,279.0844583333333,6,4,249.0,14.712780560592424,True
2022-04-04,0.0,279.0833333333333,0,4,249.0,14.701132477119376,False
2022-04-05,0.0,279.08299999999997,1,4,249.0,14.66621540910248,False
2022-04-06,1.4685114503816794,279.08370833333333,2,4,249.0,14.677849899956156,False
2022-04-07,0.0,279.0759583333333,3,4,249.0,14.654580918248802,False
2022-04-08,0.0,279.07,4,4,249.0,14.584855602713438,False
2022-04-09,0.0,279.06587499999995,5,4,249.0,14.53844014067159,True
2022-04-10,0.0,279.0612608695652,6,4,249.0,14.492079197293696,True
2022-04-11,0.0,279.0585,0,4,249.0,14.468919184433444,False
2022-04-12,1.4685114503816794,279.05633333333327,1,4,249.0,14.445772818451273,False
2022-04-13,5.8740458015267185,279.0500909090909,2,4,249.0,14.492079197293696,False
2022-04-14,0.0,279.0466666666667,3,4,249.0,14.422640105101651,False
2022-04-15,0.0,279.04477777777777,4,4,249.0,14.376415659359248,False
2022-04-17,0.0,279.0363333333333,6,4,249.0,14.28413085358125,True
2022-04-18,0.4895038167938931,279.0355,0,4,249.0,14.261093870481046,False
2022-04-19,6.363549618320611,279.03554166666663,1,4,249.0,14.261093870481046,False
2022-04-20,11.748091603053435,279.04474999999996,2,4,249.0,14.376415659359248,False
2022-04-21,8.811068702290077,279.0594782608695,3,4,249.0,14.468919184433444,False
2022-04-22,24.964694656488557,279.09599999999995,4,4,249.0,14.934704754723336,False
2022-04-23,0.0,279.1127916666666,5,4,249.0,14.445772818451273,True
2022-04-24,0.0,279.1065,6,4,249.0,14.307181529827655,True
2022-04-25,0.0,279.10499999999996,0,4,249.0,14.307181529827655,False
2022-04-26,0.0,279.1038333333333,1,4,249.0,14.307181529827655,False
2022-04-27,0.0,279.10020833333334,2,4,249.0,14.28413085358125,False
2022-04-28,0.0,279.0949583333333,3,4,249.0,14.238070586348194,False
2022-04-29,0.0,279.09175,4,4,249.0,14.19206513831101,False
2022-04-30,0.0,279.0878333333333,5,4,249.0,14.16908298609108,True
2022-05-01,0.9790076335877862,279.08525,6,5,249.0,14.14611455620724,True
2022-05-02,0.0,279.087,0,5,249.0,14.14611455620724,False
2022-05-03,0.0,279.08391666666665,1,5,249.0,14.123159854522996,False
2022-05-04,0.0,279.08141666666666,2,5,249.0,14.123159854522996,False
2022-05-05,0.0,279.07779166666666,3,5,249.0,14.077291659249337,False
2022-05-06,0.0,279.07329166666665,4,5,249.0,14.06583491833941,False
2022-05-07,0.0,279.0709583333333,5,5,249.0,14.031478447348253,True
2022-05-08,0.0,279.0664583333333,6,5,249.0,13.985720266035186,True
2022-05-09,5.874045801526718,279.06412499999993,0,5,249.0,13.96286182664176,False
2022-05-10,0.4895038167938931,279.06025,1,5,249.0,13.985720266035186,False
2022-05-11,0.0,279.0537083333333,2,5,249.0,13.985720266035186,False
2022-05-12,0.0,279.04741666666666,3,5,249.0,13.917186280042074,False
2022-05-13,0.0,279.04341666666664,4,5,249.0,13.871565882674917,False
2022-05-14,0.0,279.03825,5,5,249.0,13.826000682242046,True
2022-05-15,9.30057251908397,279.04045833333333,6,5,249.0,13.860171131264885,True
2022-05-16,4.405534351145039,279.0485,0,5,249.0,13.917186280042074,False
2022-05-17,0.4895038167938931,279.0516666666667,1,5,249.0,14.031478447348253,False
2022-05-18,2.447519083969466,279.05491666666666,2,5,249.0,14.054378177429484,False
2022-05-19,21.048664122137403,279.06516666666664,3,5,249.0,14.123159854522996,False
2022-05-20,7.3425572519083975,279.08149999999995,4,5,249.0,14.238070586348194,False
2022-05-21,0.0,279.0745833333333,5,5,249.0,14.215067862329601,True
2022-05-22,0.0,279.07462499999997,6,5,249.0,14.19206513831101,True
2022-05-23,0.0,279.0734166666667,0,5,249.0,14.16908298609108,False
2022-05-24,0.0,279.0697083333333,1,5,249.0,14.180574062201046,False
2022-05-25,0.0,279.06241666666665,2,5,249.0,14.123159854522996,False
2022-05-26,0.0,279.0602083333333,3,5,249.0,14.100218886910197,False
2022-05-27,0.0,279.05591666666663,4,5,249.0,14.054378177429484,False
2022-05-28,0.0,279.05187499999994,5,5,249.0,14.00859247491188,True
2022-05-29,2.447519083969466,279.05629166666665,6,5,249.0,13.985720266035186,True
2022-05-30,113.07538167938931,279.12949999999995,0,5,249.0,14.771068511060289,False
2022-05-31,10.279580152671755,279.19487499999997,1,5,500.0,25.505780233758088,False
2022-06-01,20.069656488549615,279.19512499999996,2,6,1200.0,37.8078587891258,False
2022-06-02,9.790076335877863,279.16679166666665,3,6,499.0,25.06499771036747,False
2022-06-03,9.790076335877862,279.15979166666665,4,6,499.0,24.824461332448067,False
2022-06-04,0.0,279.14929166666667,5,6,499.0,24.72567237912819,True
2022-06-05,0.0,279.13441666666665,6,6,499.0,24.45825767249996,True
2022-06-06,22.02767175572519,279.13179166666663,0,6,499.0,24.360020615702034,False
2022-06-07,41.11832061068703,279.16391666666664,1,6,499.0,24.838587573405405,False
2022-06-08,8.811068702290076,279.19138447108344,2,6,1200.0,37.79135776390975,False
2022-06-09,3.8449612403100777,279.16657823938505,3,6,499.0,26.35250707175726,False
2022-06-10,3.8449612403100777,279.15990730234256,4,6,550.0,26.309206317062714,False
2022-06-11,7.209302325581396,279.15890303196676,5,6,550.0,26.265934709516397,True
2022-06-12,13.937984496124033,279.16081542825765,6,6,550.0,26.424729375101652,True
2022-06-13,27.395348837209305,279.15706115788186,0,6,1200.0,36.529678205006405,False
2022-06-14,5.767441860465117,279.14218188750607,1,6,529.0,25.534321661388546,False
2022-06-15,0.0,279.13896928379694,2,6,529.0,25.491518334924226,False
2022-06-16,0.0,279.1404233467545,3,6,529.0,25.463000416219444,False
2022-06-17,1.441860465116279,279.142627409712,4,6,529.0,25.505780233758088,False
2022-06-18,22.10852713178295,279.15037313933624,5,6,529.0,25.520048009822933,True
2022-06-19,12.015503875968994,279.1904105356271,6,6,529.0,26.25151472774351,True
2022-06-20,0.0,279.18561459858466,0,6,529.0,26.179467322519827,False
2022-06-21,0.0,279.1814436615422,1,6,529.0,26.035588536973272,False
2022-06-22,0.0,279.1770643911664,2,6,529.0,25.94940153050373,False
2022-06-23,0.0,279.17351845412395,3,6,529.0,25.848981666585505,False
2022-06-24,0.0,279.1709308504148,4,6,529.0,25.87765800333013,False
2022-06-25,15.37984496124031,279.18642658003904,5,6,529.0,26.093105001955774,True
2022-06-26,0.4806201550387597,279.18563064299656,6,6,529.0,26.064340925663608,True
2022-06-27,0.0,279.18054303928744,0,6,529.0,25.978118835990927,False
2022-06-28,0.0,279.17678876891165,1,6,529.0,25.935045802636864,False
2022-06-29,8.651162790697676,279.17557616520253,2,6,529.0,25.892002026574687,False
2022-06-30,0.9612403100775194,279.17682189482673,3,6,529.0,25.9637572583706,False
2022-07-01,0.0,279.1743176244509,4,7,529.0,25.848981666585505,False
2022-07-02,0.0,279.1682300207418,5,7,529.0,25.79166413601047,True
2022-07-03,0.0,279.163225750366,6,7,529.0,25.64857546986932,True
2022-07-04,0.0,279.15801314665686,0,7,529.0,25.562863089019007,False
2022-07-05,13.937984496124033,279.15917554294776,1,7,529.0,25.534315785887777,False
2022-07-06,1.4418604651162792,279.158796272572,2,7,529.0,25.76302294902874,False
2022-07-07,0.4806201550387597,279.1555003355295,3,7,529.0,25.605707537078167,False
2022-07-08,39.4108527131783,279.1866210651537,4,7,529.0,26.136481787716654,False
2022-07-09,1.9224806201550388,279.2019084614446,5,7,519.0,26.179467322519827,True
2022-07-10,6.248062015503876,279.20465419106876,6,7,519.0,26.179467322519827,True
2022-07-11,20.186046511627907,279.19448325402635,0,7,1300.0,38.452985352086785,False
2022-07-12,54.31007751937985,279.2355623169839,1,7,1300.0,40.632342377002075,False
2022-07-13,1.9224806201550388,279.2341413799414,2,7,1300.0,40.20978832444279,False
2022-07-14,8.170542635658915,279.2126787762323,3,7,1300.0,39.38634937971099,False
2022-07-15,13.937984496124033,279.20450783918983,4,7,1300.0,39.23579008453708,False
2022-07-16,0.4806201550387597,279.18717023548066,5,7,1300.0,38.469581509605646,True
2022-07-17,0.0,279.16769211518874,6,7,1300.0,37.560788662368715,True
2022-07-18,0.4806201550387597,279.1575783613958,0,7,529.0,25.76302294902874,False
2022-07-19,14.418604651162791,279.18107409102,1,7,529.0,26.064340925663608,False
2022-07-20,18.26356589147287,279.2146948206442,2,7,529.0,26.612864725764993,False
2022-07-21,0.4806201550387597,279.2066072169351,3,7,1200.0,38.22095581655333,False
2022-07-22,0.0,279.1848112798926,4,7,1200.0,37.57724197047858,False
2022-07-23,0.0,279.1711820095168,5,7,529.0,25.963763108124063,True
2022-07-24,0.0,279.180677739141,6,7,529.0,26.04996765364337,True
2022-07-25,22.589147286821706,279.1810901354319,0,7,1300.0,37.52789266162199,False
2022-07-26,67.76744186046513,279.2542525317228,1,7,1300.0,41.67011678077118,False
2022-07-27,4.806201550387597,279.2464565946803,2,7,1500.0,41.29471931998573,False
2022-07-28,10.093023255813954,279.2442856576378,3,7,1500.0,41.12449808432575,False
2022-07-29,0.4806201550387597,279.2336980539287,4,7,1500.0,40.64925808625825,False
2022-07-30,0.9612403100775194,279.2189437835529,5,7,1500.0,39.95705322104102,True
2022-07-31,3.364341085271318,279.20014784651045,6,7,1500.0,39.252512485312664,True
2022-08-01,0.0,279.1851435761347,0,8,1500.0,38.58583896956213,False
2022-08-02,0.0,279.17105597242556,1,8,1500.0,37.956373272699615,False
2022-08-03,0.0,279.1580100353831,2,8,1500.0,37.26510710701848,False
2022-08-04,0.0,279.146797431674,3,8,529.0,25.777343542519606,False
2022-08-05,0.4806201550387597,279.15916816129817,4,8,529.0,25.67716974247138,False
2022-08-06,0.0,279.1689555575891,5,8,529.0,25.820317043004753,True
2022-08-07,6.248062015503876,279.1830346205466,6,8,529.0,26.04996180899351,True
2022-08-08,3.364341085271318,279.2007386835041,0,8,529.0,26.366944541819713,False
2022-08-09,3.364341085271318,279.2099844131283,1,8,529.0,26.511493957267056,False
2022-08-10,0.0,279.19935514275255,2,8,1200.0,38.00592398878477,False
2022-08-11,0.0,279.17568420571007,3,8,1200.0,37.2159119004983,False
2022-08-12,0.0,279.1593049353343,4,8,529.0,25.84898752316744,False
2022-08-13,0.0,279.16350899829183,5,8,529.0,25.76302294902874,True
2022-08-14,0.4806201550387597,279.1680463945827,6,8,529.0,25.805990589507612,True
2022-08-15,0.0,279.1728754575402,0,8,529.0,25.820317043004753,False
2022-08-16,1.9224806201550388,279.1799545204978,1,8,529.0,25.9637572583706,False
2022-08-17,11.054263565891473,279.1925335834553,2,8,529.0,26.078720042333707,False
2022-08-18,29.798449612403104,279.2185709797462,3,8,1200.0,38.13818620422839,False
2022-08-19,9.612403100775195,279.22615004270375,4,8,1200.0,38.65229740930472,False
2022-08-20,10.573643410852714,279.2258541056613,5,8,1500.0,39.92339382846264,True
2022-08-21,1.9224806201550388,279.2049331686188,6,8,1500.0,39.23579008453708,True
2022-08-22,9.612403100775195,279.186928898243,0,8,1500.0,38.65229740930472,False
2022-08-23,0.0,279.17128339136104,1,8,1500.0,38.03897367481013,False
2022-08-24,0.0,279.15554166666664,2,8,529.0,25.79166413601047,False
2022-08-25,29.317829457364347,279.1734583333333,3,8,529.0,25.79166413601047,False
2022-08-26,10.093023255813954,279.1998333333333,4,8,1200.0,38.469686998190966,False
2022-08-27,0.9612403100775194,279.1920416666666,5,8,519.0,26.093105001955774,True
2022-08-28,0.0,279.19766666666663,6,8,519.0,26.16506484421212,True
2022-08-29,0.0,279.18491666666665,0,8,1500.0,38.66892519185285,False
2022-08-30,0.0,279.16229166666665,1,8,1500.0,37.560788662368715,False
2022-08-31,0.0,279.14666666666665,2,8,529.0,25.605707537078167,False
2022-09-01,0.0,279.15366666666665,3,9,529.0,25.619992934461564,False
2022-09-02,0.0,279.160375,4,9,529.0,25.748708217258958,False
2022-09-03,0.5,279.16729166666664,5,9,529.0,25.791669996016747,True
2022-09-04,3.0,279.1727142857143,6,9,529.0,25.935045802636864,True
2022-09-05,33.5,279.189625,0,9,529.0,26.150668203772884,False
2022-09-06,22.5,279.21187499999996,1,9,1500.0,39.906582413809566,False
2022-09-07,0.0,279.1911666666667,2,9,1500.0,38.83533464804579,False
2022-09-08,0.0,279.175,3,9,529.0,26.04998518759455,False
2022-09-09,22.5,279.1820833333333,4,9,529.0,26.093105001955774,False
2022-09-10,48.5,279.2223333333333,5,9,529.0,26.772438864126638,True
2022-09-11,15.0,279.23970833333334,6,9,1500.0,40.95454635263073,True
2022-09-12,7.0,279.2275833333333,0,9,1500.0,40.36171201690428,False
2022-09-13,3.0,279.2109583333333,1,9,1500.0,39.788881632527136,False
2022-09-14,0.0,279.19804166666665,2,9,1500.0,39.26922963956868,False
2022-09-15,0.0,279.17995833333333,3,9,1500.0,38.502779098472026,False
2022-09-16,0.0,279.16749999999996,4,9,529.0,25.9637572583706,False
2022-09-17,0.0,279.18,5,9,529.0,26.04996180899351,True
2022-09-18,0.0,279.19044444444444,6,9,529.0,26.2371005787706,True
2022-09-19,12.0,279.1895,0,9,1500.0,38.66892519185285,False
2022-09-20,16.0,279.2112916666666,1,9,1500.0,39.671321993811254,False
2022-09-21,15.0,279.2079166666667,2,9,1500.0,39.65454195877243,False
2022-09-22,8.0,279.19508333333334,3,9,1500.0,39.08544067374525,False
2022-09-23,10.0,279.19829166666665,4,9,1500.0,39.2525072387931,False
2022-09-24,0.5,279.1845833333333,5,9,529.0,26.22269226428552,True
2022-09-25,0.0,279.1944347826087,6,9,529.0,26.366944541819713,True
2022-09-26,0.0,279.1964583333333,0,9,529.0,26.39583113407505,False
2022-09-27,0.0,279.20474999999993,1,9,529.0,26.41028025458835,False
2022-09-28,0.5,279.19137499999994,2,9,1500.0,38.22093996622794,False
2022-09-29,2.5,279.17216666666667,3,9,1500.0,38.00592398878477,False
2022-09-30,64.5,279.18091666666663,4,9,1500.0,38.13824964173165,False
2022-10-01,77.5,279.234,5,10,1500.0,40.412412280466214,True
2022-10-02,33.5,279.32170833333333,6,10,1500.0,45.01662721311179,True
2022-10-03,31.5,279.32937499999997,0,10,1500.0,45.06939563333815,False
2022-10-04,0.0,279.332,1,10,1500.0,45.01663227371358,False
2022-10-05,2.5,279.31374999999997,2,10,1500.0,44.315243969422,False
2022-10-06,0.0,279.2996666666666,3,10,1500.0,43.861523806158445,False
2022-10-07,0.0,279.28624999999994,4,10,1500.0,43.114923478124595,False
2022-10-08,0.0,279.27370833333333,5,10,1500.0,42.61407070764074,True
2022-10-09,0.0,279.25849999999997,6,10,1500.0,42.06391276730784,True
2022-10-10,0.0,279.24691666666666,0,10,1500.0,41.448143632194046,False
2022-10-11,0.0,279.23587499999996,1,10,1500.0,40.93755273111109,False
2022-10-12,0.0,279.2246666666667,2,10,1500.0,40.530764946491125,False
2022-10-13,15.5,279.2223333333333,3,10,1500.0,40.20978832444279,False
2022-10-14,0.0,279.23129166666666,4,10,1500.0,40.75092389304566,False
2022-10-15,0.0,279.21425,5,10,1500.0,40.0749211318598,True
2022-10-16,0.0,279.1958333333333,6,10,1500.0,39.419836129906415,True
2022-10-17,0.0,279.18466666666666,0,10,1500.0,38.83533464804579,False
2022-10-18,3.0,279.17766666666665,1,10,1500.0,38.45299062711388,False
2022-10-19,0.0,279.16225,2,10,1500.0,37.923344754282,False
2022-10-20,0.0,279.1555833333333,3,10,529.0,25.848981666585505,False
2022-10-21,0.0,279.17137499999995,4,10,529.0,26.00684783928215,False
2022-10-22,0.0,279.1839166666667,5,10,529.0,26.16506484421212,True
2022-10-23,0.0,279.19216666666665,6,10,529.0,26.309206317062714,True
2022-10-24,0.0,279.19683333333336,0,10,529.0,26.424729375101652,False
2022-10-25,0.0,279.1900416666667,1,10,1500.0,38.63567489460735,False
2022-10-26,0.0,279.17087499999997,2,10,1500.0,38.03897367481013,False
2022-10-27,0.0,279.15079166666663,3,10,1500.0,37.13396955309704,False
2022-10-28,0.0,279.1379583333333,4,10,529.0,25.463000416219444,False
2022-10-29,2.5,279.1540416666666,5,10,529.0,25.59142213969477,True
2022-10-30,68.5,279.2065416666666,6,10,529.0,26.65635749444052,True
2022-10-31,1.5,279.24562499999996,0,10,1500.0,41.34583488460909,False
2022-11-01,0.0,279.22387499999996,1,11,1500.0,40.344822343845465,False
2022-11-02,0.0,279.20279166666666,2,11,1500.0,39.40310323727375,False
2022-11-03,2.0,279.1836666666666,3,11,1500.0,38.535987233798345,False
2022-11-04,1.0,279.1610416666667,4,11,1500.0,37.75838750618403,False
2022-11-05,0.0,279.14370833333334,5,11,529.0,25.67716974247138,True
2022-11-06,0.0,279.157125,6,11,529.0,25.67716974247138,True
2022-11-07,0.0,279.16243478260867,0,11,529.0,25.76302294902874,False
2022-11-08,0.0,279.16654166666666,1,11,529.0,25.791669996016747,False
2022-11-09,12.5,279.186125,2,11,529.0,26.136271563333647,False
2022-11-10,0.5,279.19199999999995,3,11,529.0,26.25151472774351,False
2022-11-11,31.5,279.2064583333333,4,11,529.0,26.3380696016948,False
2022-11-12,21.0,279.2542222222222,5,11,1500.0,41.75561266880244,True
2022-11-13,2.5,279.2323333333333,6,11,1500.0,40.83571553476767,True
2022-11-14,0.5,279.2049583333333,0,11,1500.0,39.72168825889918,False
2022-11-15,0.5,279.18241666666665,1,11,1500.0,38.66893572636168,False
2022-11-16,0.5,279.1692083333333,2,11,529.0,28.625096012785978,False
2022-11-17,18.0,279.16116666666665,3,11,1500.0,37.54434066199535,False
2022-11-18,2.0,279.16499999999996,4,11,1500.0,37.95636797958554,False
