TimeStamp,LakeLevel,FlowRate,Gate1,Gate2,Gate3,Rainfall
2018-01-08 07:00:00+00:00,279.2679999709129,38.78174336191903,1400.0,1400.0,1400.0,0.0
2018-01-08 08:00:00+00:00,279.2659999966621,39.10568887898625,1400.0,1400.0,1400.0,0.0
2018-01-08 09:00:00+00:00,279.2650000095367,38.684728572838715,1400.0,1400.0,1400.0,0.0
2018-01-08 10:00:00+00:00,279.2610000014305,39.07325445871507,1400.0,1400.0,1400.0,0.0
2018-01-08 11:00:00+00:00,279.27099999189375,38.91120490296434,1400.0,1400.0,1400.0,0.0
2018-01-08 12:00:00+00:00,279.2629999756813,38.943593314598665,1400.0,1400.0,1400.0,0.0
2018-01-08 13:00:00+00:00,279.2659999966621,38.717052472176995,1400.0,1400.0,1400.0,0.0
2018-01-08 14:00:00+00:00,279.2639999628067,38.81409492649701,1400.0,1400.0,1400.0,0.0
2018-01-08 15:00:00+00:00,279.2679999709129,38.29753132434194,1400.0,1400.0,1400.0,0.0
2018-01-08 16:00:00+00:00,279.2659999966621,38.58781223554239,1400.0,1400.0,1400.0,0.0
2018-01-08 17:00:00+00:00,279.2659999966621,38.58781223554239,1400.0,1400.0,1400.0,0.0
2018-01-08 18:00:00+00:00,279.2629999756813,38.717052472176995,1400.0,1400.0,1400.0,0.0
2018-01-08 19:00:00+00:00,279.2629999756813,38.555525251495816,1400.0,1400.0,1400.0,0.0
2018-01-08 20:00:00+00:00,279.2629999756813,38.23313303655349,1400.0,1400.0,1400.0,0.0
2018-01-08 21:00:00+00:00,279.2619999885559,38.555525251495816,1400.0,1400.0,1400.0,0.0
2018-01-08 22:00:00+00:00,279.25199999809263,38.168771786876654,1400.0,1400.0,1400.0,0.0
2018-01-08 23:00:00+00:00,279.25799998044965,38.07228407371872,1400.0,1400.0,1400.0,0.0
2018-01-09 00:00:00+00:00,279.25100001096723,38.29753132434194,1400.0,1400.0,1400.0,0.0
2018-01-09 01:00:00+00:00,279.2549999594688,38.45870433745091,1400.0,1400.0,1400.0,0.0
2018-01-09 02:00:00+00:00,279.2489999771118,38.36198199860796,1400.0,1400.0,1400.0,0.0
2018-01-09 03:00:00+00:00,279.2489999771118,38.23313303655349,1400.0,1400.0,1400.0,0.0
2018-01-09 04:00:00+00:00,279.2499999642372,38.426454312268014,1400.0,1400.0,1400.0,0.0
2018-01-09 05:00:00+00:00,279.24599995613096,38.00801551471966,1400.0,1400.0,1400.0,0.0
2018-01-09 06:00:00+00:00,279.24599995613096,38.07228407371872,1400.0,1400.0,1400.0,0.0
2018-01-09 07:00:00+00:00,279.24499996900556,38.07228407371872,1400.0,1400.0,1400.0,0.0
2018-01-09 08:00:00+00:00,279.2420000076294,38.07228407371872,1400.0,1400.0,1400.0,0.0
2018-01-09 09:00:00+00:00,279.24099996089933,37.975895149270094,1400.0,1400.0,1400.0,0.0
2018-01-09 10:00:00+00:00,279.23899998664854,38.0401451570301,1400.0,1400.0,1400.0,0.0
2018-01-09 11:00:00+00:00,279.23899998664854,37.975895149270094,1400.0,1400.0,1400.0,0.0
2018-01-09 12:00:00+00:00,279.23700001239774,37.943784063165204,1400.0,1400.0,1400.0,0.0
2018-01-09 13:00:00+00:00,279.23700001239774,37.71925121154034,1400.0,1400.0,1400.0,0.0
2018-01-09 14:00:00+00:00,279.2330000042915,37.623153581393126,1400.0,1400.0,1400.0,0.0
2018-01-09 15:00:00+00:00,279.2339999914169,37.65517172809553,1400.0,1400.0,1400.0,0.0
